file,unix_ts,local_dt,local_tm,column,original_value,recovered_value,method,source_hour_unix_ts,source_samples,confidence,notes
energy_hourly.csv,1528599600,2018-06-09,20:00:00,bedp,,57,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,boil,,38,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,chrg,,1,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,frdg,,57,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,gen2,,3,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,gen3,,36,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,gen5,,42,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,gen6,,17,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,main,,269,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528941600,2018-06-13,19:00:00,utility,,310,utility_main_model,1528938000,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 686 observed rows in 2018-06.
energy_hourly.csv,1531018800,2018-07-07,20:00:00,utility,,380,utility_main_model,1531015200,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 742 observed rows in 2018-07.
energy_hourly.csv,1531425600,2018-07-12,13:00:00,utility,,280,utility_main_model,1531422000,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 742 observed rows in 2018-07.
energy_hourly.csv,1533236400,2018-08-02,12:00:00,utility,,160,ihd_hourly_mean_round10,1533232800,448,high,Main-model cross-check=160 Wh; delta=0 Wh. Model trained on 740 observed rows in 2018-08.
energy_hourly.csv,1533769200,2018-08-08,16:00:00,utility,,270,utility_main_model,1533765600,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 740 observed rows in 2018-08.
energy_hourly.csv,1534104000,2018-08-12,13:00:00,utility,,130,utility_main_model,1534100400,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 740 observed rows in 2018-08.
energy_hourly.csv,1535122800,2018-08-24,08:00:00,utility,,510,utility_main_model,1535119200,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 740 observed rows in 2018-08.
energy_hourly.csv,1535983200,2018-09-03,07:00:00,utility,,220,ihd_hourly_mean_round10,1535979600,440,high,Main-model cross-check=230 Wh; delta=-10 Wh. Model trained on 717 observed rows in 2018-09.
energy_hourly.csv,1536649200,2018-09-11,00:00:00,utility,,270,ihd_hourly_mean_round10,1536645600,442,high,Main-model cross-check=270 Wh; delta=0 Wh. Model trained on 717 observed rows in 2018-09.
energy_hourly.csv,1537398000,2018-09-19,16:00:00,utility,,470,utility_main_model,1537394400,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 717 observed rows in 2018-09.
energy_hourly.csv,1539176400,2018-10-10,06:00:00,utility,,430,utility_main_model,1539172800,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 742 observed rows in 2018-10.
energy_hourly.csv,1539950400,2018-10-19,05:00:00,utility,,390,utility_main_model,1539946800,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 742 observed rows in 2018-10.
energy_hourly.csv,1541322000,2018-11-04,01:00:00,utility,,200,utility_main_model,1541318400,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 720 observed rows in 2018-11.
energy_hourly.csv,1544169600,2018-12-07,00:00:00,utility,,210,utility_main_model,1544166000,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 741 observed rows in 2018-12.
energy_hourly.csv,1544893200,2018-12-15,09:00:00,utility,,480,utility_main_model,1544889600,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 741 observed rows in 2018-12.
energy_hourly.csv,1545753600,2018-12-25,08:00:00,utility,,450,utility_main_model,1545750000,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 741 observed rows in 2018-12.
energy_hourly.csv,1546844400,2019-01-06,23:00:00,utility,,210,utility_main_model,1546840800,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 740 observed rows in 2019-01.
energy_hourly.csv,1547481600,2019-01-14,08:00:00,utility,,680,utility_main_model,1547478000,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 740 observed rows in 2019-01.
energy_hourly.csv,1548417600,2019-01-25,04:00:00,utility,,280,utility_main_model,1548414000,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 740 observed rows in 2019-01.
energy_hourly.csv,1548950400,2019-01-31,08:00:00,utility,,570,utility_main_model,1548946800,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 740 observed rows in 2019-01.
energy_hourly.csv,1550390400,2019-02-17,00:00:00,utility,,300,utility_main_model,1550386800,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 671 observed rows in 2019-02.
energy_hourly.csv,1551924000,2019-03-06,18:00:00,utility,,350,utility_main_model,1551920400,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 741 observed rows in 2019-03.
energy_hourly.csv,1553580000,2019-03-25,23:00:00,utility,,270,utility_main_model,1553576400,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 741 observed rows in 2019-03.
energy_hourly.csv,1555063200,2019-04-12,03:00:00,utility,,210,utility_main_model,1555059600,0,medium-high,No usable IHD samples; month-local utility~main calibration used. Model trained on 719 observed rows in 2019-04.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,beda,,4,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,bedp,,46,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,boil,,15,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,frdg,,62,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,gen2,,3,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,gen3,,37,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,gen5,,8,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,gen6,,1,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,main,,189,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,outp,,1,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559383200,2019-06-01,03:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1559379600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,beda,,3,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,bedp,,18,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,boil,,16,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,frdg,,44,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,gen2,,3,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,gen3,,34,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,gen5,,8,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,gen6,,0,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,main,,140,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,outp,,1,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559386800,2019-06-01,04:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1559383200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,beda,,3,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,bedp,,18,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,boil,,16,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,frdg,,44,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,gen2,,3,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,gen3,,34,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,gen5,,8,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,gen6,,0,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,main,,139,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,outp,,1,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559390400,2019-06-01,05:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1559386800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,beda,,3,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,bedp,,18,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,boil,,16,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,frdg,,42,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,gen2,,3,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,gen3,,38,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,gen5,,8,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,gen6,,0,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,main,,142,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,outp,,1,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559394000,2019-06-01,06:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1559390400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,beda,,3,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,bedp,,19,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,boil,,16,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,frdg,,41,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,gen2,,3,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,gen3,,34,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,gen5,,8,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,gen6,,0,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,main,,137,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,outp,,1,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559397600,2019-06-01,07:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1559394000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,beda,,5,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,bedp,,27,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,boil,,16,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1559401200,2019-06-01,08:00:00,frdg,,41,recovered_1hz_power_mean_ceil,1559397600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
